state_code,city,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,category_code,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,diff_founded_first_funding,diff_founded_last_funding,negative_age_first_funding_year,negative_age_last_funding_year,negative_age_first_milestone_year,negative_age_last_milestone_year,abs_diff_founded_first_funding,abs_diff_founded_last_funding,is_outlier,founded_year,founded_at_days,first_funding_at_days,last_funding_at_days
1,26,1.5041,5.8356,6.1699,8.3534,25,6,72000000,2,19,1,0,1,1,1,1,2.3333,1,1,1,6,0,0,0,0,1,6,0,8,7791,8340,9921
1,164,1.6849,5.8493,8.4219,8.4219,4,3,27690547,1,15,0,0,0,1,1,1,4.5,1,1,1,5,0,0,0,0,1,5,0,4,7305,7920,9440
1,14,0.4192,1.4658,3.1315,4.137,12,2,7500000,3,9,0,0,1,0,0,0,3.5,1,1,0,1,0,0,0,0,0,1,0,12,8918,9071,9453
15,41,0.6932,1.4986,3.4164,3.4164,9,2,10000000,1,3,0,0,1,0,0,0,2.0,1,1,0,1,0,0,0,0,0,1,0,10,8401,8654,8948
1,35,1.4411,6.6795,2.0,2.0,7,4,5965000,1,3,1,0,1,0,0,0,1.0,0,1,1,6,0,0,0,0,1,6,0,3,8036,8562,10474
1,39,0.2466,0.2466,0.4082,7.4548,9,1,4000000,4,17,0,0,1,0,0,0,1.0,0,1,0,0,1,1,1,0,0,0,0,3,8126,8036,8036
1,10,1.0877,1.0877,5.0959,7.3863,15,1,11500000,2,19,0,0,1,0,0,0,2.0,1,1,1,1,0,0,0,0,1,1,0,4,7305,7702,7702
0,0,1.1644,1.3507,1.3507,3.3315,13,2,5500000,2,11,0,0,1,0,0,0,2.0,1,1,1,1,0,0,0,0,1,1,0,10,8401,8826,8894
2,38,0.8301,2.8329,1.0877,3.337,17,3,5000000,4,19,0,1,1,0,0,0,1.6667,1,1,0,2,0,0,0,0,0,2,0,10,8432,8735,9466
7,68,0.7123,4.2301,2.6685,3.0575,8,3,7900000,2,19,0,0,1,0,0,0,2.0,0,1,0,4,0,0,0,0,0,4,0,10,8401,8661,9945
1,1,0.6685,6.2795,2.7945,7.4493,16,5,80000000,3,16,0,1,1,1,1,1,2.25,1,1,0,6,0,0,0,0,0,6,0,3,8126,8370,10418
4,4,1.0,3.1863,2.4301,7.6247,5,2,2100000,3,6,0,1,1,0,0,0,1.5,1,1,1,3,0,0,0,0,1,3,0,3,8036,8401,9199
29,165,0.2055,4.3973,3.4164,3.4164,6,4,22250000,1,9,0,0,1,1,1,1,2.5,1,1,1,5,0,0,0,0,1,5,0,4,7640,7715,9245
31,166,0.5397,1.5014,14.1699,2.2082,6,2,1975000,2,9,1,1,0,0,0,0,3.0,0,1,0,1,0,0,1,0,0,1,1,1,9921,10118,10469
0,0,0.0,0.0,3.5918,4.3260000000000005,0,1,1000000,2,11,0,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,12,8766,8766,8766
0,0,0.0822,4.3260000000000005,3.663,5.6110000000000015,12,7,88651133,5,17,1,1,1,1,1,1,3.1667,1,1,0,4,0,0,0,0,0,4,0,8,7914,7944,9493
7,167,5.5945,5.5945,3.055353047989624,4.754422568093385,3,1,26000000,0,7,1,0,0,0,0,0,2.0,1,1,5,5,0,0,0,0,5,5,0,2,5844,7886,7886
25,148,1.0,1.0,3.811,4.9178,6,1,5000000,3,17,0,0,1,0,0,0,1.0,1,1,1,1,0,0,0,0,1,1,0,8,7822,8187,8187
1,14,2.0027,6.2274,4.0027,10.7616,8,3,64080000,2,13,0,0,1,1,1,0,4.0,1,1,2,6,0,0,0,0,2,6,0,6,6940,7671,9213
34,128,1.3425,1.726,0.0822,1.7205,8,2,5800000,2,9,0,1,1,0,0,0,4.0,1,1,1,2,0,0,1,0,1,2,0,0,9678,10168,10308
1,1,0.5808,5.2521,3.0877,4.1699,11,4,23350000,2,24,0,1,1,1,0,0,3.0,1,1,1,6,0,0,0,0,1,6,0,3,8370,8582,10287
7,22,3.6877,5.9644,3.055353047989624,4.754422568093385,7,2,13500000,0,3,1,0,0,0,1,0,2.5,1,1,4,6,0,0,0,0,4,6,0,7,6848,8194,9025
7,77,7.3534,8.126,11.0329,11.0575,13,2,24500000,2,6,0,0,0,0,0,0,5.5,1,1,7,8,0,0,0,0,7,8,0,2,5844,8528,8810
1,9,1.337,1.337,1.3479,1.3479,3,1,2000000,1,3,0,0,1,0,0,0,2.0,1,1,1,1,0,0,0,0,1,1,0,12,8948,9436,9436
15,41,1.1123,1.937,0.0,1.1123,3,2,4100000,2,9,0,0,1,0,0,0,1.5,1,1,1,2,0,0,0,0,1,2,0,0,9648,10054,10355
1,14,0.3699,0.3699,1.9507,8.3178,5,1,6200000,4,12,0,0,1,0,0,0,2.0,1,1,1,1,0,0,0,0,1,1,0,4,7536,7671,7671
1,1,4.0877,5.5753,4.0027,4.0027,8,2,12250000,1,19,0,0,0,1,1,0,2.5,1,1,4,5,0,0,0,0,4,5,0,6,6940,8432,8975
1,1,3.3945,5.0712,5.7233,8.7342,3,2,11725600,2,17,0,0,1,1,0,0,2.0,1,1,3,5,0,0,0,0,3,5,0,6,7043,8282,8894
4,4,2.4767,4.3836,3.3945,4.9863,10,3,5056559,2,17,1,0,1,0,0,0,1.6667,1,1,3,4,0,0,0,0,3,4,0,3,8258,9162,9858
1,1,0.4137,0.4137,6.8329,8.874,9,1,100000,3,11,0,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,8,7671,7822,7822
1,1,2.3342,6.9671,4.0027,8.3014,11,3,68200000,3,8,1,1,0,0,0,0,4.0,1,1,3,7,0,0,0,0,3,7,0,9,6453,7305,8996
1,154,4.0877,9.3068,6.0027,6.0027,5,3,33000000,1,9,1,0,0,1,0,1,3.6667,1,1,4,9,0,0,0,0,4,9,0,9,6210,7702,9607
0,0,1.4082,1.9068,0.1616,1.8384,5,2,2212000,2,18,0,1,1,0,0,0,3.0,1,1,1,2,0,0,1,0,1,2,0,0,9556,10070,10252
1,26,5.9014,7.2904,3.055353047989624,4.754422568093385,1,4,19800000,0,13,1,0,0,0,0,1,5.0,1,1,5,7,0,0,0,0,5,7,0,4,7305,9459,9966
7,97,4.0027,4.0055,4.0027,4.0027,2,2,14000000,1,3,1,0,0,1,0,0,1.5,1,1,4,4,0,0,0,0,4,4,0,4,7305,8766,8767
1,9,2.3562,3.4274,3.0027,5.3425,4,2,9900000,2,3,0,0,1,1,0,0,2.0,1,1,2,3,0,0,0,0,2,3,0,4,7305,8165,8556
1,1,0.0,5.063,5.0055,5.7945,10,3,7600000,2,19,0,0,1,1,0,0,5.0,1,1,0,5,0,0,0,0,0,5,0,12,8766,8766,10614
1,144,0.4712,0.4712,0.0,0.9178,12,1,500000,2,11,0,1,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,14,10227,10399,10399
1,14,1.9342,4.0438,2.0027,10.189,2,2,24300000,3,11,0,0,0,1,1,0,2.5,1,1,1,4,0,0,0,0,1,4,0,6,6940,7646,8416
1,1,0.6548,3.5452,3.8438,6.5589,27,3,26000000,5,10,0,0,1,1,1,0,3.6667,1,1,0,3,0,0,0,0,0,3,0,10,8521,8760,9815
7,68,0.5014,3.2959,2.0685,6.9973,18,3,26500000,4,17,1,0,1,1,0,0,2.0,1,1,0,3,0,0,0,0,0,3,0,3,8187,8370,9390
7,168,3.6986,4.1041,3.055353047989624,4.754422568093385,4,2,15000000,0,9,0,0,0,1,0,0,5.0,1,1,3,4,0,0,0,0,3,4,0,7,6575,7925,8073
0,0,0.8329,7.2521,8.0055,8.4,23,7,27300000,4,24,0,1,1,1,1,1,2.0,1,1,1,7,0,0,0,0,1,7,0,8,7791,8095,10438
1,1,0.5863,0.5863,1.0493,1.0493,8,1,2600000,1,1,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,14,10227,10441,10441
1,12,4.7589,6.2247,3.6685,6.2247,2,2,17000000,2,17,0,0,1,1,0,0,3.5,1,1,4,6,0,0,0,0,4,6,0,4,7305,9042,9577
0,0,0.0,1.0247,2.0055,2.7315,12,2,3750000,2,31,0,1,1,0,0,0,4.0,1,1,0,1,0,0,0,0,0,1,0,0,9497,9497,9871
1,1,0.9726,6.7534,5.2466,9.1534,57,4,45000000,8,25,0,0,1,1,1,1,4.6667,1,1,1,7,0,0,0,0,1,7,0,4,7589,7944,10054
0,169,3.8849,5.863,2.8356,6.1123,9,2,6700000,4,30,1,0,0,0,0,0,8.0,1,1,4,6,0,0,0,0,4,6,0,10,8705,10123,10845
1,26,0.1753,3.8795,2.0,4.474,12,3,20750000,2,8,1,0,1,1,0,0,2.3333,1,1,0,3,0,0,0,0,0,3,0,3,8036,8100,9452
1,1,1.1616,7.5041,3.055353047989624,4.754422568093385,5,4,19000000,0,24,0,0,1,1,1,0,2.0,1,1,1,7,0,0,0,0,1,7,0,3,8036,8460,10775
1,1,0.4192,0.6658,3.055353047989624,4.754422568093385,20,3,22500000,0,12,1,0,1,0,0,0,4.0,1,1,0,1,1,0,0,0,0,1,0,3,8309,8156,8552
1,1,0.5041,3.0986,2.2384,3.7562,10,3,7300000,3,19,0,1,1,1,0,0,2.0,1,1,0,3,0,0,0,0,0,3,0,8,7791,7975,8922
4,34,4.4959,4.4959,3.055353047989624,4.754422568093385,4,1,10000000,0,3,0,0,0,0,1,0,3.0,1,1,5,5,0,0,0,0,5,5,0,4,7610,9251,9251
1,11,1.7479,2.7288,1.7479,6.1452,16,3,21500000,4,17,0,0,1,1,0,0,3.3333,1,1,2,3,0,0,0,0,2,3,0,8,7944,8582,8940
25,124,4.8521,4.8521,6.5863,6.5863,5,1,4000000,1,6,0,0,0,0,0,0,5.0,1,1,4,4,0,0,0,0,4,4,0,7,6575,8346,8346
1,170,0.5041,3.7068,2.9863,4.0219,5,3,9400000,4,24,1,0,1,1,0,0,4.0,1,1,1,4,0,0,0,0,1,4,0,3,8217,8401,9570
0,0,0.0411,2.1288,1.7562,4.874,9,3,5600000,4,11,0,0,1,1,0,0,2.0,1,1,0,2,0,0,0,0,0,2,0,10,8506,8521,9283
1,1,2.0027,3.0466,3.5836,5.4767,9,2,6000000,2,14,0,0,1,1,0,0,2.5,1,1,2,3,0,0,0,0,2,3,0,3,8248,8979,9360
5,171,2.137,10.1288,10.4164,12.1863,35,4,60704370,3,32,1,0,0,1,0,1,2.0,1,1,2,10,0,0,0,0,2,10,0,2,6148,6928,9845
1,1,0.7534,3.0712,3.9178,4.5041,16,3,2000000,2,33,0,1,0,0,0,0,3.6667,1,1,1,3,0,0,0,0,1,3,0,5,9222,9497,10343
1,1,0.4548,0.7041,0.5808,1.737,5,2,1000000,3,14,1,0,1,0,0,0,5.5,1,1,1,1,0,0,0,0,1,1,0,12,9071,9237,9328
1,1,0.8356,5.7534,4.9781,7.0301,13,5,24750000,3,30,1,1,1,1,0,0,2.4,1,1,1,6,0,0,0,0,1,6,0,6,7244,7549,9344
1,14,4.2384,6.5753,7.0027,7.0027,10,2,30500000,1,9,0,0,0,0,0,1,4.5,1,1,4,6,0,0,0,0,4,6,0,9,6210,7757,8610
1,1,2.1726,3.0849,3.0877,4.7753,7,3,6693782,3,26,1,0,0,0,0,0,1.6667,1,1,2,3,0,0,0,0,2,3,0,12,8766,9559,9892
1,145,3.4767,3.4767,3.6849,5.6274,8,1,11370000,3,16,0,0,1,0,0,0,2.0,1,1,3,3,0,0,0,0,3,3,0,8,7671,8940,8940
1,172,0.5863,2.6384,3.5425,6.0712,13,3,16500000,4,11,0,0,1,1,1,0,1.3333,1,1,1,3,0,0,0,0,1,3,0,3,8187,8401,9150
0,0,0.5041,3.3562,3.4219,7.2274,9,5,14400000,5,11,0,1,1,1,0,0,5.8,1,1,1,3,0,0,0,0,1,3,0,3,8248,8432,9473
0,0,0.0,3.9562,4.7616,5.1507,24,5,90000000,3,9,1,0,1,1,1,1,3.8,1,1,0,4,0,0,0,0,0,4,0,10,8644,8644,10088
1,1,1.0164,7.1534,5.6959,8.1781,10,4,13075000,2,19,0,0,1,1,0,0,4.0,1,1,1,7,0,0,0,0,1,7,0,8,7715,8086,10326
1,14,0.4986,0.4137,0.4986,5.7699,10,2,26000000,4,24,0,0,1,0,1,0,2.5,1,1,-1,0,1,1,1,0,1,0,0,10,8552,8370,8401
7,45,3.1616,3.6904,3.0027,4.5041,6,2,16300000,2,9,0,0,0,1,0,0,2.0,1,1,3,3,0,0,0,0,3,3,0,12,8766,9920,10113
1,12,3.0575,5.011,3.055353047989624,4.754422568093385,2,4,89400001,0,13,1,0,1,1,0,0,4.3333,1,1,3,5,0,0,0,0,3,5,0,10,8401,9517,10230
1,144,0.0,6.9671,6.4247,7.3562,19,5,74000000,2,16,0,1,1,1,1,1,1.75,1,1,0,7,0,0,0,0,0,7,0,3,8248,8248,10791
15,43,7.1205,7.1205,3.055353047989624,4.754422568093385,3,1,18800000,0,7,0,0,0,0,1,0,7.0,1,1,7,7,0,0,0,0,7,7,0,2,5844,8443,8443
11,173,0.1616,2.1781,1.5096,2.1781,3,4,3350000,2,17,0,1,1,1,0,0,1.5,0,1,0,2,0,0,0,0,0,2,0,5,9132,9191,9927
8,174,5.0192,5.0192,3.055353047989624,4.754422568093385,1,1,26100000,0,13,1,0,0,0,0,0,2.0,1,1,5,5,0,0,0,0,5,5,0,8,7671,9503,9503
1,9,0.8438,4.2219,0.7616,4.9288,18,3,24030000,3,19,0,0,1,1,0,0,3.6667,1,1,0,4,0,0,0,0,0,4,0,12,8766,9074,10307
1,1,0.4986,3.4247,1.9863,5.9616,14,3,13100000,5,28,0,1,0,1,1,0,1.6667,1,1,1,4,0,0,0,0,1,4,0,3,8309,8491,9559
0,0,0.0822,1.7671,0.3014,5.0082,6,3,560001,5,3,1,1,0,0,0,0,3.5,1,1,0,2,0,0,0,0,0,2,0,12,8857,8887,9502
22,175,2.8493,2.8493,2.9068,4.1918,7,1,3500000,3,9,0,0,1,0,0,0,2.0,1,1,2,2,0,0,0,0,2,2,0,5,9132,10172,10172
7,65,0.1616,7.5041,7.0521,8.6192,45,7,121500000,3,17,1,0,1,1,1,1,4.5,1,1,0,7,0,0,0,0,0,7,0,8,7671,7730,10410
1,10,0.9726,3.8438,2.0,2.0,18,4,42500000,1,17,1,0,1,1,1,0,2.5,1,1,0,3,0,0,0,0,0,3,0,8,7671,8026,9074
20,99,5.4384,6.4192,6.0055,6.0055,26,2,36000000,1,3,1,0,0,0,0,1,3.5,1,1,5,6,0,0,0,0,5,6,0,2,5844,7829,8187
0,0,5.7534,5.7534,8.0055,9.8356,4,1,1000000,2,3,0,0,1,0,0,0,3.0,1,1,5,5,0,0,0,0,5,5,0,7,6575,8675,8675
1,1,3.337,3.937,2.4986,4.7205,5,3,1820000,4,17,0,1,0,0,0,0,1.0,0,1,3,4,0,0,1,0,3,4,0,12,8948,10166,10385
4,153,4.6,9.4164,5.2575,9.7753,19,4,5700000000,2,17,0,0,0,0,0,0,4.25,1,1,5,10,0,0,0,0,5,10,0,6,7213,8892,10650
15,80,6.9699,6.9699,0.0849,11.9699,6,1,5000000,2,6,0,0,0,0,1,0,5.0,1,1,6,6,0,0,0,0,6,6,0,9,6210,8754,8754
0,0,0.8384,1.4055,1.6356,1.6356,4,2,18800000,1,5,0,0,1,1,0,0,2.5,1,1,0,1,0,0,0,0,0,1,0,0,9497,9803,10010
1,14,2.3452,3.3534,3.055353047989624,4.754422568093385,3,2,72300000,0,19,0,0,0,1,1,0,4.5,1,1,2,3,0,0,0,0,2,3,0,6,6940,7796,8164
1,176,0.1369999999999999,3.1452,2.0932,4.4082,3,3,1310000,4,22,0,1,0,0,0,0,1.0,0,1,0,3,1,0,1,0,0,3,0,5,9196,9146,10344
0,0,2.2521,4.7397,5.3370000000000015,7.274,22,3,39007789,5,9,0,0,1,1,1,0,3.0,1,1,2,4,0,0,0,0,2,4,0,4,7365,8187,9095
7,45,2.0685,2.0685,1.9151,1.9151,3,1,25000000,1,3,0,0,0,0,0,1,5.0,1,1,2,2,0,0,1,1,2,2,0,4,7305,8060,8060
7,65,0.3288,2.0932,1.3288,2.7534,4,3,172500,2,11,0,1,0,0,0,0,1.0,0,1,0,2,0,0,0,0,0,2,0,5,9132,9252,9896
0,29,1.6658,2.1123,2.3041,3.5507,23,2,6100000,2,22,0,0,1,1,0,0,1.0,1,1,1,2,0,0,0,0,1,2,0,5,9202,9810,9973
1,177,2.2192,7.9315,1.6685,9.0904,7,3,40300000,5,17,1,0,0,1,1,0,4.0,1,1,2,7,0,0,0,0,2,7,0,4,7305,8115,10200
4,4,0.3342,5.4904,2.7507,5.589,14,5,19389998,2,0,1,0,1,1,1,0,1.5,1,1,1,6,0,0,0,0,1,6,0,10,8644,8766,10648
1,93,2.4822,4.8192,5.5863,11.9452,21,2,61500000,3,8,0,0,0,1,0,1,4.0,1,1,2,4,0,0,0,0,2,4,0,2,5844,6750,7603
1,1,3.4411,3.4411,4.0027,5.7178,6,1,6000000,2,3,0,0,1,0,0,0,2.0,1,1,3,3,0,0,0,0,3,3,0,10,8401,9657,9657
7,65,0.0027,5.0055,4.9507,7.3726,23,4,19100000,6,17,0,0,1,1,1,0,2.5,1,1,-1,5,1,0,0,0,1,5,0,4,7305,7304,9132
0,0,0.2219,2.0548,0.0411,3.9178,8,4,3499997,3,19,1,0,1,0,0,0,1.5,1,1,1,2,0,0,0,0,1,2,0,12,9056,9137,9806
1,1,0.4466,1.1479,3.0603,3.7479,14,3,2023000,2,11,0,1,1,0,0,0,1.3333,1,1,0,2,1,0,0,0,0,2,0,5,9476,9313,9895
1,176,5.1068,5.1068,3.055353047989624,4.754422568093385,3,1,25000000,0,7,1,0,0,0,0,0,4.0,1,1,5,5,0,0,0,0,5,5,0,7,6575,8439,8439
1,144,0.7205,3.5945,2.8384,4.0192,17,4,66000000,4,5,1,0,1,1,1,0,2.3333,1,1,0,3,0,0,0,0,0,3,0,5,9191,9454,10503
0,0,1.4192,1.4466,1.663,1.663,5,2,1000000,1,19,0,1,0,0,0,0,3.5,0,1,2,2,0,0,0,0,2,2,0,5,9375,9893,9903
1,9,1.3288,2.063,3.2493,3.7836,11,2,13000000,2,17,0,0,1,1,0,0,3.0,1,1,1,2,0,0,0,0,1,2,0,0,9497,9982,10250
7,22,3.6137,4.3753,0.0,7.9178,1,2,11800000,2,12,0,0,0,0,1,1,4.5,1,1,3,4,0,0,0,0,3,4,0,7,6575,7894,8172
7,65,0.8356,7.5863,11.589,13.5863,35,4,33000000,5,27,1,0,1,1,1,0,2.5,1,1,0,7,0,0,0,0,0,7,0,2,5844,6149,8613
11,178,2.6712,3.8822,4.0027,7.3205,4,2,7500000,3,3,0,0,1,1,0,0,1.5,1,1,2,3,0,0,0,0,2,3,0,8,7671,8646,9088
1,10,6.7479,6.7479,4.0027,4.0027,3,1,25000000,1,13,0,0,0,0,1,0,1.0,1,1,6,6,0,0,0,0,6,6,0,2,5844,8307,8307
1,7,3.7096,8.9562,4.0027,4.0027,7,4,25305000,1,3,1,0,1,1,1,0,2.0,1,1,3,8,0,0,0,0,3,8,0,7,6575,7929,9844
1,9,0.8356,1.8986,2.3014,3.8356,21,2,4950000,3,11,0,1,1,0,0,0,12.5,1,1,0,1,0,0,0,0,0,1,0,12,8766,9071,9459
1,7,2.2712,6.3781,3.055353047989624,4.754422568093385,8,6,53816776,0,3,1,0,0,1,1,1,5.0,1,1,2,7,0,0,0,0,2,7,0,6,7180,8009,9508
0,0,0.1671,0.9151,2.674,8.3836,15,2,3500000,4,11,0,0,1,1,0,0,5.5,1,1,0,1,1,0,0,0,0,1,0,8,7822,7761,8156
1,14,5.0767,5.0767,4.7562,6.0466,7,1,5000000,2,9,0,0,1,0,0,0,1.0,0,1,5,5,0,0,0,0,5,5,0,10,8491,10344,10344
1,15,0.0,2.5397,3.7699,5.9233,9,3,2515000,3,16,1,1,1,0,0,0,1.6667,1,1,0,2,0,0,0,0,0,2,0,10,8552,8552,9479
7,179,1.0849,2.4986,2.5205,5.0192,10,2,8400000,3,11,0,0,1,1,0,0,2.0,1,1,1,2,0,0,0,0,1,2,0,3,8036,8432,8948
0,180,4.4904,4.4904,3.055353047989624,4.754422568093385,2,1,11000000,0,2,0,0,0,0,1,0,3.0,1,1,4,4,0,0,0,0,4,4,0,9,6210,7849,7849
1,7,1.0027,8.2548,3.055353047989624,4.754422568093385,6,4,68400000,0,17,1,0,1,0,1,1,4.0,1,1,1,8,0,0,0,0,1,8,0,2,5844,6210,8857
1,1,3.0877,4.2795,3.6356,4.6685,7,2,2000000,2,3,0,1,1,0,0,0,8.5,1,1,3,4,0,0,0,0,3,4,0,10,8401,9528,9963
0,0,0.0219,5.2329,5.7616,7.4877,31,5,37000000,3,25,1,0,1,1,1,0,2.5,1,1,0,5,1,0,0,0,0,5,0,8,7799,7791,9709
1,14,2.5233,2.5233,4.0027,9.8849,5,1,7660000,3,6,0,0,1,0,0,0,6.0,1,1,2,2,0,0,0,0,2,2,0,4,7305,8226,8226
7,181,0.3397,5.2247,3.0,6.0329,5,4,48730000,3,3,1,0,1,1,1,0,3.0,1,1,0,5,0,0,0,0,0,5,0,8,7671,7795,9578
15,41,1.4959,1.4959,2.0849,2.0849,5,1,2500000,1,18,0,0,1,0,0,0,2.0,1,1,1,1,0,0,0,0,1,1,0,0,9497,10043,10043
9,18,0.3315,1.1644,2.0795,9.3507,16,2,8000000,4,11,0,0,1,1,0,0,4.0,1,1,0,1,0,0,0,0,0,1,0,4,7336,7457,7761
0,0,0.5836,1.6521,0.6329,4.263,6,2,540000,2,11,0,1,0,0,0,0,2.5,1,1,1,2,0,0,0,0,1,2,0,10,8674,8887,9277
1,1,0.0,1.2466,1.0,5.4384,4,2,3100000,4,24,0,1,1,0,0,0,2.0,1,1,0,1,0,0,0,0,0,1,0,3,8036,8036,8491
0,0,1.0904,2.326,2.8301,4.6904,8,2,1200000,2,17,0,1,1,0,0,0,6.0,1,1,1,2,0,0,0,0,1,2,0,5,9225,9623,10074
1,1,0.6658,7.3753,2.3726,2.3726,6,6,37079000,1,6,1,0,0,0,1,1,3.8,1,1,1,8,0,0,0,0,1,8,0,4,7535,7778,10227
7,182,4.3315,11.1699,8.7041,8.7068,3,4,135826373,2,4,0,0,0,1,0,1,4.3333,1,1,4,11,0,0,0,0,4,11,0,7,6575,8156,10652
0,0,0.2082,1.0849,0.1616,2.6521,3,4,4200000,3,3,0,1,1,0,0,0,3.0,1,1,0,1,0,0,0,0,0,1,0,1,9862,9938,10258
25,183,5.0027,5.0027,5.4986,5.4986,3,1,6500000,1,3,1,0,0,0,0,0,1.0,1,1,5,5,0,0,0,0,5,5,0,9,6210,8036,8036
31,166,2.6959,2.6959,3.2192,4.0027,5,1,1300000,2,17,0,0,1,0,0,0,1.0,0,1,2,2,0,0,0,0,2,2,0,5,9222,10206,10206
0,0,3.7945,3.7945,3.055353047989624,4.754422568093385,21,1,45000000,0,19,0,0,0,1,0,0,1.0,0,1,3,3,0,0,0,0,3,3,0,6,6940,8325,8325
7,65,2.3041,2.3041,0.3342,2.3589,4,1,2500000,3,12,0,0,1,0,0,0,2.0,1,1,2,2,0,0,1,0,2,2,0,12,8948,9789,9789
15,41,0.5808,2.737,1.9151,4.6603,11,2,9200000,2,11,0,0,1,1,0,0,1.0,1,1,0,2,0,0,0,0,0,2,0,8,7702,7914,8701
25,184,6.263,6.263,1.0,1.0,2,1,10000000,1,3,1,0,0,0,0,0,1.0,0,1,6,6,0,0,0,0,6,6,0,9,6210,8496,8496
0,0,0.1671,0.5288,0.1671,2.4438,4,2,983000,2,10,0,1,0,0,0,0,6.0,1,1,0,0,0,0,0,0,0,0,0,1,9982,10043,10175
1,21,1.4466,2.5068,2.5014,3.6411,15,2,41000000,2,5,0,0,0,1,1,0,1.5,1,1,2,3,0,0,0,0,2,3,0,10,8735,9263,9650
1,1,0.2959,0.2959,1.5863,1.6658,3,1,400000,2,11,0,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,9497,9605,9605
0,0,4.737,8.3479,3.055353047989624,4.754422568093385,4,10,22165091,0,16,1,0,0,1,0,0,2.0,1,1,4,8,0,0,0,0,4,8,0,7,6575,8304,9622
1,1,0.1671,0.1671,0.6712,3.3151,4,1,500000,2,16,0,0,1,0,0,0,4.0,1,1,0,0,0,0,0,0,0,0,0,10,8552,8613,8613
1,14,0.6629999999999999,5.8849,6.211,8.6082,29,5,70000000,4,11,0,0,1,1,1,1,2.8,1,1,0,5,0,0,0,0,0,5,0,8,7702,7944,9850
9,185,1.2603,3.1781,2.8411,2.8411,6,2,4700000,1,6,1,0,1,0,0,0,1.0,1,1,1,3,0,0,0,0,1,3,0,10,8460,8920,9620
7,186,2.0658,9.3836,7.0055,7.0055,13,5,39000000,1,3,0,0,0,1,1,1,3.25,1,1,2,9,0,0,0,0,2,9,0,6,6940,7694,10365
1,7,6.4356,9.0,10.0082,10.0082,10,3,32000000,1,7,0,0,0,0,0,1,3.0,1,1,6,8,0,0,0,0,6,8,0,2,5844,8193,9129
7,22,0.1151,1.1507,3.055353047989624,4.754422568093385,7,3,42000000,0,19,0,0,1,1,1,0,2.6667,1,1,0,1,0,0,0,0,0,1,0,2,5846,5888,6266
1,176,4.3726,9.3616,4.0027,9.3616,5,3,24510540,2,9,1,0,1,1,0,0,2.6667,1,1,4,9,0,0,0,0,4,9,0,9,6210,7806,9627
3,3,3.6027,7.926,8.5945,9.1096,1,3,21460663,2,3,0,0,0,1,1,1,4.5,1,1,3,7,0,0,0,0,3,7,0,7,6575,7890,9468
0,0,5.3507,5.3507,3.055353047989624,4.754422568093385,6,1,15000000,0,24,0,0,0,0,1,0,4.0,1,1,5,5,0,0,0,0,5,5,0,9,6210,8163,8163
1,107,4.2219,4.2219,3.0,3.0,6,1,16000000,1,3,0,0,0,1,0,0,3.0,1,1,4,4,0,0,0,0,4,4,0,9,6210,7751,7751
1,1,2.4192,2.4192,2.5041,8.3973,5,1,7000000,4,11,0,0,0,1,0,0,2.0,1,1,2,2,0,0,0,0,2,2,0,8,7852,8735,8735
0,0,1.9041,1.9041,1.9041,4.0027,13,1,1500000,3,30,0,0,1,0,0,0,1.0,0,1,2,2,0,0,0,0,2,2,0,10,8674,9369,9369
4,4,6.0356,6.0356,10.4959,12.6137,19,1,8000000,4,11,1,0,0,0,0,0,1.0,1,1,6,6,0,0,0,0,6,6,0,2,5844,8047,8047
1,144,0.2521,0.7425,4.2082,6.3479,22,2,4000000,4,11,0,0,1,1,0,0,3.0,1,1,0,1,0,0,0,0,0,1,0,10,8613,8705,8884
1,26,2.4301,9.0055,8.5781,10.0137,10,6,64630000,3,17,1,0,0,1,1,0,3.6667,1,1,2,9,0,0,0,0,2,9,0,6,6940,7827,10227
1,1,4.2192,5.6110000000000015,5.0027,5.0027,9,2,20000000,1,3,0,0,0,0,1,1,4.5,1,1,4,5,0,0,0,0,4,5,0,9,6210,7750,8258
1,187,7.5123,9.9479,0.4164,0.4164,3,5,51450000,1,24,1,0,0,0,0,1,5.6667,1,1,7,9,0,0,0,0,7,9,0,2,5844,8586,9475
1,1,0.1808,2.5178,4.6904,4.6904,7,2,6300000,1,10,0,0,1,1,0,0,2.0,1,1,0,2,1,0,0,0,0,2,0,12,8918,8852,9837
7,188,0.0,3.3945,6.9781,9.2192,13,2,11600000,3,8,0,0,1,0,1,0,2.0,1,1,0,3,0,0,0,0,0,3,0,6,6940,6940,8179
1,14,0.1205,0.1205,0.2438,5.263,6,1,9150000,2,11,0,0,1,0,0,0,2.0,1,1,0,0,0,0,1,0,0,0,0,3,8156,8200,8200
